Categoria,Subcategoria,Producto,Precio,URL Imagen,Nutriscore
,,Bebida de avena Yosoy brik 1 l,"1,59 €",https://www.dia.es/product_images/270828/270828_ISO_0_ES.jpg?imwidth=176,E
,,Bebida de avena Alpro brik 1 l,"1,99 €",https://www.dia.es/product_images/163737/163737_ISO_0_ES.jpg?imwidth=176,D
,,Bebida de soja ligera Alpro brik 1 l,"1,99 €",https://www.dia.es/product_images/126349/126349_ISO_0_ES.jpg?imwidth=176,D
,,Bebida de soja Pascual Vivesoy brik 1 l,"1,89 €",https://www.dia.es/product_images/73692/73692_ISO_0_ES.jpg?imwidth=176,D
,,Bebida de avena Pascual Vivesoy brik 1 l,"1,89 €",https://www.dia.es/product_images/174052/174052_ISO_0_ES.jpg?imwidth=176,E
,,Bebida de soja ligera Pascual Vivesoy brik 1 l,"1,99 €",https://www.dia.es/product_images/121894/121894_ISO_0_ES.jpg?imwidth=176,C
,,Leche entera Dia Lactea brik 6 x 1 l,"5,46 €",https://www.dia.es/product_images/608P6/608P6_ISO_0_ES.jpg?imwidth=176,A
,,Leche condensada La lechera lata 740 g,"3,99 €",https://www.dia.es/product_images/614/614_ISO_0_ES.jpg?imwidth=176,C
,,Leche semidesnatada Dia Lactea brik 6 x 1 l,"5,22 €",https://www.dia.es/product_images/504P6/504P6_ISO_0_ES.jpg?imwidth=176,E
,,Leche condensada La lechera bote 450 g,"3,55 €",https://www.dia.es/product_images/41309/41309_ISO_0_ES.jpg?imwidth=176,A
,,Leche desnatada Dia Lactea brik 6 x 1 l,"5,10 €",https://www.dia.es/product_images/607P6/607P6_ISO_0_ES.jpg?imwidth=176,C
,,Leche entera Central Lechera Asturiana brik 6 x 1 l,"6,84 €",https://www.dia.es/product_images/16065P6/16065P6_ISO_0_ES.jpg?imwidth=176,D
,,Leche semidesnatada Central Lechera Asturiana brik 6 x 1 l,"6,84 €",https://www.dia.es/product_images/17548P6/17548P6_ISO_0_ES.jpg?imwidth=176,E
,,Leche desnatada Central Lechera Asturiana brik 6 x 1 l,"6,84 €",https://www.dia.es/product_images/16066P6/16066P6_ISO_0_ES.jpg?imwidth=176,A
,,Leche entera Pascual brik 6 x 1 l,"7,80 €",https://www.dia.es/product_images/73676P6/73676P6_ISO_0_ES.jpg?imwidth=176,A
,,Leche semidesnatada sin lactosa Dia Lactea brik 6 x 1 l,"5,70 €",https://www.dia.es/product_images/130063P6/130063P6_ISO_0_ES.jpg?imwidth=176,C
,,Leche desnatada sin lactosa Dia Lactea brik 6 x 1 l,"5,58 €",https://www.dia.es/product_images/185450P6/185450P6_ISO_0_ES.jpg?imwidth=176,D
,,Leche semidesnatada Dia Lactea brik 1 l,"0,87 €",https://www.dia.es/product_images/504/504_ISO_0_ES.jpg?imwidth=176,C
,,Leche entera Dia Lactea brik 1 l,"0,91 €",https://www.dia.es/product_images/608/608_ISO_0_ES.jpg?imwidth=176,E
,,Leche semidesnatada sin lactosa Dia Lactea brik 1 l,"0,95 €",https://www.dia.es/product_images/130063/130063_ISO_0_ES.jpg?imwidth=176,B
,,Leche desnatada Dia Lactea brik 1 l,"0,85 €",https://www.dia.es/product_images/607/607_ISO_0_ES.jpg?imwidth=176,A
,,Leche entera sin lactosa Dia Lactea brik 6 x 1 l,"5,94 €",https://www.dia.es/product_images/225278P6/225278P6_ISO_0_ES.jpg?imwidth=176,A
,,Leche semidesnatada Central Lechera Asturiana botella 6 x 2.2 l,"14,64 €",https://www.dia.es/product_images/173903P6/173903P6_ISO_0_ES.jpg?imwidth=176,B
,,Leche semidesnatada calcio Dia Lactea brik 1 l,"0,96 €",https://www.dia.es/product_images/34609/34609_ISO_0_ES.jpg?imwidth=176,E
,,Leche semidesnatada sin lactosa Central Lechera Asturiana brik 6 x 1 l,"7,14 €",https://www.dia.es/product_images/148777P6/148777P6_ISO_0_ES.jpg?imwidth=176,A
,,Leche fresca entera Dia Lactea botella 1 l,"1,05 €",https://www.dia.es/product_images/271329/271329_ISO_0_ES.jpg?imwidth=176,D
,,Leche entera Central Lechera Asturiana botella 6 x 1.5 l,"10,68 €",https://www.dia.es/product_images/74720P6/74720P6_ISO_0_ES.jpg?imwidth=176,E
,,Leche desnatada calcio Dia Lactea brik 1 l,"0,94 €",https://www.dia.es/product_images/46626/46626_ISO_0_ES.jpg?imwidth=176,C
,,Leche entera mini Dia Lactea brik 3 x 200 ml,"0,79 €",https://www.dia.es/product_images/296358/296358_ISO_0_ES.jpg?imwidth=176,A
,,Leche desnatada Central Lechera Asturiana botella 6 x 1.5 l,"10,68 €",https://www.dia.es/product_images/74722P6/74722P6_ISO_0_ES.jpg?imwidth=176,C
,,Leche desnatada Central Lechera Asturiana botella 1.5 l,"1,78 €",https://www.dia.es/product_images/74722/74722_ISO_0_ES.jpg?imwidth=176,A
,,Leche entera Central Lechera Asturiana botella 1.5 l,"1,78 €",https://www.dia.es/product_images/74720/74720_ISO_0_ES.jpg?imwidth=176,E
,,Leche desnatada Pascual brik 6 x 1 l,"7,80 €",https://www.dia.es/product_images/73678P6/73678P6_ISO_0_ES.jpg?imwidth=176,C
,,Leche desnatada Pascual brik 1 l,"1,30 €",https://www.dia.es/product_images/73678/73678_ISO_0_ES.jpg?imwidth=176,E
,,Leche semidesnatada Pascual brik 6 x 1 l,"7,80 €",https://www.dia.es/product_images/73677P6/73677P6_ISO_0_ES.jpg?imwidth=176,A
,,Leche semidesnatada Pascual brik 1 l,"1,30 €",https://www.dia.es/product_images/73677/73677_ISO_0_ES.jpg?imwidth=176,A
,,Leche entera Pascual brik 1 l,"1,30 €",https://www.dia.es/product_images/73676/73676_ISO_0_ES.jpg?imwidth=176,A
,,Bebida lactea crecimiento y desarrollo Puleva brik 1 l,"1,89 €",https://www.dia.es/product_images/63050/63050_ISO_0_ES.jpg?imwidth=176,E
,,Leche en polvo Sveltesse lata 600 g,"8,40 €",https://www.dia.es/product_images/616/616_ISO_0_ES.jpg?imwidth=176,E
,,Bebida lactea folic b Flora brik 1 l,"1,83 €",https://www.dia.es/product_images/61326/61326_ISO_0_ES.jpg?imwidth=176,A
,,Leche condensada La lechera lata 370 g,"2,69 €",https://www.dia.es/product_images/613/613_ISO_0_ES.jpg?imwidth=176,A
,,Leche condensada Dia Lactea lata 1 Kg,"3,85 €",https://www.dia.es/product_images/6006/6006_ISO_0_ES.jpg?imwidth=176,D
,,Leche condensada Dia Lactea bote 450 g,"2,59 €",https://www.dia.es/product_images/57797/57797_ISO_0_ES.jpg?imwidth=176,D
,,Leche semidesnatada Central Lechera Asturiana botella 6 x 1.5 l,"10,68 €",https://www.dia.es/product_images/5716P6/5716P6_ISO_0_ES.jpg?imwidth=176,C
,,Leche semidesnatada Central Lechera Asturiana botella 1.5 l,"1,78 €",https://www.dia.es/product_images/5716/5716_ISO_0_ES.jpg?imwidth=176,E
,,Leche desnatada omega 3 Dia Lactea brik 1 l,"1,10 €",https://www.dia.es/product_images/48888/48888_ISO_0_ES.jpg?imwidth=176,C
,,Leche semidesnatada Lauki brik 1 l,"1,15 €",https://www.dia.es/product_images/34578/34578_ISO_0_ES.jpg?imwidth=176,E
,,Leche semidesnatada Celta brik 1.5 l,"1,52 €",https://www.dia.es/product_images/31961/31961_ISO_0_ES.jpg?imwidth=176,E
,,Leche desnatada omega 3 Puleva brik 1 l,"1,69 €",https://www.dia.es/product_images/30052/30052_ISO_0_ES.jpg?imwidth=176,E
,,Leche desnatada rica en proteinas Puleva brik 1 l,"1,65 €",https://www.dia.es/product_images/297193/297193_ISO_0_ES.jpg?imwidth=176,B
,,Bebida lactea buenas noches Puleva brik 1 l,"1,65 €",https://www.dia.es/product_images/296413/296413_ISO_0_ES.jpg?imwidth=176,E
,,Leche semidesnatada Pascual botella 1.5 l,"1,79 €",https://www.dia.es/product_images/289933/289933_ISO_0_ES.jpg?imwidth=176,C
,,Leche semidesnatada fibra Central Lechera Asturiana brik 1 l,"1,59 €",https://www.dia.es/product_images/27987/27987_ISO_0_ES.jpg?imwidth=176,D
,,Leche semidesnatada ecologica Dia Lactea brik 1 l,"1,18 €",https://www.dia.es/product_images/274468/274468_ISO_0_ES.jpg?imwidth=176,D
,,Leche entera calcio Puleva brik 1 l,"1,60 €",https://www.dia.es/product_images/27258/27258_ISO_0_ES.jpg?imwidth=176,B
,,Leche fresca semidesnatada Dia Lactea botella 1 l,"1,04 €",https://www.dia.es/product_images/271330/271330_ISO_0_ES.jpg?imwidth=176,A
,,Leche entera Pascual brik 6 x 200 ml,"2,81 €",https://www.dia.es/product_images/250728/250728_ISO_0_ES.jpg?imwidth=176,C
,,Leche desnatada suprema Central Lechera Asturiana brik 1 l,"1,51 €",https://www.dia.es/product_images/250631/250631_ISO_0_ES.jpg?imwidth=176,C
,,Leche entera sin lactosa Central Lechera Asturiana brik 1 l,"1,19 €",https://www.dia.es/product_images/240523/240523_ISO_0_ES.jpg?imwidth=176,E
,,Leche evaporada sin lactosa Ideal brik 525 g,"2,79 €",https://www.dia.es/product_images/239520/239520_ISO_0_ES.jpg?imwidth=176,D
,,Leche entera sin lactosa Dia Lactea brik 1 l,"0,99 €",https://www.dia.es/product_images/225278/225278_ISO_0_ES.jpg?imwidth=176,C
,,Leche desnatada calcio Puleva brik 1 l,"1,60 €",https://www.dia.es/product_images/22489/22489_ISO_0_ES.jpg?imwidth=176,D
,,Leche semidesnatada calcio Puleva brik 1 l,"1,60 €",https://www.dia.es/product_images/22488/22488_ISO_0_ES.jpg?imwidth=176,C
,,Bebida lactea omega 3 sin lactosa Puleva brik 1 l,"1,95 €",https://www.dia.es/product_images/222584/222584_ISO_0_ES.jpg?imwidth=176,A
,,Leche desnatada Central Lechera Asturiana botella 2.2 l,"2,44 €",https://www.dia.es/product_images/214269/214269_ISO_0_ES.jpg?imwidth=176,B
,,Leche entera Lauki brik 1 l,"1,15 €",https://www.dia.es/product_images/19814/19814_ISO_0_ES.jpg?imwidth=176,A
,,Leche desnatada Lauki brik 1 l,"1,15 €",https://www.dia.es/product_images/1917/1917_ISO_0_ES.jpg?imwidth=176,A
,,Leche semidesnatada de cabra Covap brik 1 l,"2,09 €",https://www.dia.es/product_images/188442/188442_ISO_0_ES.jpg?imwidth=176,B
,,Leche desnatada sin lactosa Dia Lactea brik 1 l,"0,93 €",https://www.dia.es/product_images/185450/185450_ISO_0_ES.jpg?imwidth=176,D
,,Leche entera Central Lechera Asturiana botella 2.2 l,"2,44 €",https://www.dia.es/product_images/184889/184889_ISO_0_ES.jpg?imwidth=176,D
,,Leche entera Celta brik 1.5 l,"1,52 €",https://www.dia.es/product_images/1786/1786_ISO_0_ES.jpg?imwidth=176,B
,,Leche desnatada Celta brik 1.548 l,"1,52 €",https://www.dia.es/product_images/1782/1782_ISO_0_ES.jpg?imwidth=176,C
,,Leche semidesnatada Central Lechera Asturiana brik 1 l,"1,14 €",https://www.dia.es/product_images/17548/17548_ISO_0_ES.jpg?imwidth=176,E
,,Leche semidesnatada Central Lechera Asturiana botella 2.2 l,"2,44 €",https://www.dia.es/product_images/173903/173903_ISO_0_ES.jpg?imwidth=176,A
,,Leche desnatada sin lactosa Central Lechera Asturiana brik 6 x 1 l,"7,14 €",https://www.dia.es/product_images/169355P6/169355P6_ISO_0_ES.jpg?imwidth=176,A
,,Leche desnatada sin lactosa Central Lechera Asturiana brik 1 l,"1,19 €",https://www.dia.es/product_images/169355/169355_ISO_0_ES.jpg?imwidth=176,E
,,Leche evaporada Ideal brik 525 g,"2,29 €",https://www.dia.es/product_images/163643/163643_ISO_0_ES.jpg?imwidth=176,B
,,Leche desnatada Central Lechera Asturiana brik 1 l,"1,14 €",https://www.dia.es/product_images/16066/16066_ISO_0_ES.jpg?imwidth=176,D
,,Leche entera Central Lechera Asturiana brik 1 l,"1,14 €",https://www.dia.es/product_images/16065/16065_ISO_0_ES.jpg?imwidth=176,B
,,Leche semidesnatada sin lactosa Central Lechera Asturiana brik 1 l,"1,19 €",https://www.dia.es/product_images/148777/148777_ISO_0_ES.jpg?imwidth=176,A
,,Leche entera sin lactosa Pascual brik 6 x 1 l,"8,58 €",https://www.dia.es/product_images/142327P6/142327P6_ISO_0_ES.jpg?imwidth=176,C
,,Leche entera sin lactosa Pascual brik 1 l,"1,43 €",https://www.dia.es/product_images/142327/142327_ISO_0_ES.jpg?imwidth=176,B
,,Bebida lactea con cereales crecimiento y desarrollo Puleva brik 1 l,"1,89 €",https://www.dia.es/product_images/129519/129519_ISO_0_ES.jpg?imwidth=176,A
,,Bebida lactea omega 3 con nueces Puleva brik 1 l,"1,69 €",https://www.dia.es/product_images/121677/121677_ISO_0_ES.jpg?imwidth=176,D
,,Leche desnatada sin lactosa Pascual brik 6 x 1 l,"8,58 €",https://www.dia.es/product_images/119676P6/119676P6_ISO_0_ES.jpg?imwidth=176,B
,,Leche desnatada sin lactosa Pascual brik 1 l,"1,43 €",https://www.dia.es/product_images/119676/119676_ISO_0_ES.jpg?imwidth=176,C
,,Leche semidesnatada sin lactosa Pascual brik 6 x 1 l,"8,58 €",https://www.dia.es/product_images/119675P6/119675P6_ISO_0_ES.jpg?imwidth=176,A
,,Leche semidesnatada sin lactosa Pascual brik 1 l,"1,43 €",https://www.dia.es/product_images/119675/119675_ISO_0_ES.jpg?imwidth=176,A
,,Leche semidesnatada calcio Pascual brik 6 x 1 l,"10,38 €",https://www.dia.es/product_images/112295P6/112295P6_ISO_0_ES.jpg?imwidth=176,B
,,Leche semidesnatada calcio Pascual brik 1 l,"1,73 €",https://www.dia.es/product_images/112295/112295_ISO_0_ES.jpg?imwidth=176,A
,,Leche desnatada calcio Pascual brik 6 x 1 l,"10,38 €",https://www.dia.es/product_images/104006P6/104006P6_ISO_0_ES.jpg?imwidth=176,A
,,Leche desnatada calcio Pascual brik 1 l,"1,73 €",https://www.dia.es/product_images/104006/104006_ISO_0_ES.jpg?imwidth=176,A
,,Batido de cacao 90% Dia lactea brik 6 x 200 ml,"1,75 €",https://www.dia.es/product_images/115833/115833_ISO_0_ES.jpg?imwidth=176,C
,,Batido al cacao Dia botella 1 l,"1,19 €",https://www.dia.es/product_images/1269/1269_ISO_0_ES.jpg?imwidth=176,A
,,Batido de chocolate Dia Lactea brik 6 x 200 ml,"1,40 €",https://www.dia.es/product_images/296458/296458_ISO_0_ES.jpg?imwidth=176,D
,,Batido de fresa Dia lactea brik 6 x 200 ml,"1,59 €",https://www.dia.es/product_images/134753/134753_ISO_0_ES.jpg?imwidth=176,C
,,Batido de vainilla Dia lactea brik 6 x 200 ml,"1,59 €",https://www.dia.es/product_images/134754/134754_ISO_0_ES.jpg?imwidth=176,E
,,Batido de chocolate Puleva brik 6 x 200 ml,"2,75 €",https://www.dia.es/product_images/81206/81206_ISO_0_ES.jpg?imwidth=176,C
,,Batido de chocolate Cacaolat botella 1 l,"2,40 €",https://www.dia.es/product_images/1914/1914_ISO_0_ES.jpg?imwidth=176,C
,,Batido energy ColaCao pack 3 + 1 x 188 ml,"1,99 €",https://www.dia.es/product_images/297974/297974_ISO_0_ES.jpg?imwidth=176,B
,,Chocolate a la taza Ram brik 1 l,"2,60 €",https://www.dia.es/product_images/26746/26746_ISO_0_ES.jpg?imwidth=176,B
,,Batido de chocolate Cacaolat botella 4 x 200 ml,"2,66 €",https://www.dia.es/product_images/270437/270437_ISO_0_ES.jpg?imwidth=176,C
,,Horchata Dia botella 1 l,"1,20 €",https://www.dia.es/product_images/26053/26053_ISO_0_ES.jpg?imwidth=176,D
,,Batido de chocolate 0% sin azucar anadido Cacaolat botella 1 l,"2,50 €",https://www.dia.es/product_images/211527/211527_ISO_0_ES.jpg?imwidth=176,B
,,Batido de chocolate sin lactosa Puleva brik 6 x 200 ml,"2,95 €",https://www.dia.es/product_images/241808/241808_ISO_0_ES.jpg?imwidth=176,B
,,Batido de chocolate Puleva botella 1 l,"2,05 €",https://www.dia.es/product_images/36169/36169_ISO_0_ES.jpg?imwidth=176,A
,,Horchata Chufi botella 1 l,"1,89 €",https://www.dia.es/product_images/5137/5137_ISO_0_ES.jpg?imwidth=176,E
,,Horchata Dia brik 3 x 200 ml,"1,39 €",https://www.dia.es/product_images/280174/280174_ISO_0_ES.jpg?imwidth=176,B
,,Batido de chocolate shake ColaCao vaso 200 ml,"1,56 €",https://www.dia.es/product_images/231636/231636_ISO_0_ES.jpg?imwidth=176,A
,,Bebida de chufa sin azucares anadidos Dia brik 1 l,"1,55 €",https://www.dia.es/product_images/292486/292486_ISO_0_ES.jpg?imwidth=176,A
,,Horchata premium Or xata brik 1 l,"1,79 €",https://www.dia.es/product_images/272092/272092_ISO_0_ES.jpg?imwidth=176,A
,,Batido de chocolate enriquecido con proteinas Valio botella 260 g,"2,25 €",https://www.dia.es/product_images/266614/266614_ISO_0_ES.jpg?imwidth=176,C
,,Leche merengada canela y limon Dia botella 1 l,"1,65 €",https://www.dia.es/product_images/117744/117744_ISO_0_ES.jpg?imwidth=176,B
,,Huevos frescos categoria A clase L Huevos Garrido caja 12 unidades,"2,26 €",https://www.dia.es/product_images/167072/167072_ISO_0_ES.jpg?imwidth=176,D
,,Huevos frescos categoria A clase M Huevos Garrido caja 12 unidades,"2,02 €",https://www.dia.es/product_images/166363/166363_ISO_0_ES.jpg?imwidth=176,B
,,Huevos frescos categoria A clase XL Huevos Garrido caja 6 unidades,"1,69 €",https://www.dia.es/product_images/216464/216464_ISO_0_ES.jpg?imwidth=176,E
,,Huevos frescos categoria A clase M Huevos Garrido caja 24 unidades,"3,80 €",https://www.dia.es/product_images/198722/198722_ISO_0_ES.jpg?imwidth=176,A
,,Huevos frescos categoria A clase M La receta bandeja 24 unidades,"3,80 €",https://www.dia.es/product_images/274009/274009_ISO_0_ES.jpg?imwidth=176,B
,,Huevos frescos categoria A clase M Dia bandeja 12 unidades,"2,02 €",https://www.dia.es/product_images/14636/14636_ISO_0_ES.jpg?imwidth=176,B
,,Huevos frescos categoria A clase L Dia bandeja 12 unidades,"2,26 €",https://www.dia.es/product_images/14635/14635_ISO_0_ES.jpg?imwidth=176,B
,,Huevos camperos categoria A clase M/L La receta bandeja 10 unidades,"2,49 €",https://www.dia.es/product_images/274540/274540_ISO_0_ES.jpg?imwidth=176,E
,,Huevos frescos de gallinas criadas en suelo categoria A clase L La receta bandeja 12 unidades,"2,49 €",https://www.dia.es/product_images/274011/274011_ISO_0_ES.jpg?imwidth=176,E
,,Huevos frescos maiz categoria A clase M/L Grupo de lucas caja 12 unidades,"2,85 €",https://www.dia.es/product_images/135425/135425_ISO_0_ES.jpg?imwidth=176,A
,,Huevos ecologicos categoria A clase M/L La receta bandeja 6 unidades,"2,49 €",https://www.dia.es/product_images/274541/274541_ISO_0_ES.jpg?imwidth=176,D
,,Claras de huevo pasteurizadas Ovonatur botella 500 ml,"1,95 €",https://www.dia.es/product_images/230337/230337_ISO_0_ES.jpg?imwidth=176,B
,,Huevos de codorniz Grupo de lucas bandeja 12 unidades,"1,54 €",https://www.dia.es/product_images/255015/255015_ISO_0_ES.jpg?imwidth=176,C
,,Mantequilla sin sal Dia Lactea 250 g,"1,90 €",https://www.dia.es/product_images/268201/268201_ISO_0_ES.jpg?imwidth=176,E
,,Mantequilla con sal Dia Lactea 250 g,"1,90 €",https://www.dia.es/product_images/268200/268200_ISO_0_ES.jpg?imwidth=176,B
,,Mantequilla tradicional Central Lechera Asturiana tarrina 250 g,"3,55 €",https://www.dia.es/product_images/53766/53766_ISO_0_ES.jpg?imwidth=176,E
,,Mantequilla ligera facil de untar Central Lechera Asturiana tarrina 250 g,"3,65 €",https://www.dia.es/product_images/187554/187554_ISO_0_ES.jpg?imwidth=176,E
,,Margarina Tulipan tarrina 400 g,"2,85 €",https://www.dia.es/product_images/275561/275561_ISO_0_ES.jpg?imwidth=176,B
,,Margarina vitaminada con sal Diasol tarrina 500 g,"1,50 €",https://www.dia.es/product_images/55576/55576_ISO_0_ES.jpg?imwidth=176,E
,,Margarina vitaminada Diasol tarrina 500 g,"1,45 €",https://www.dia.es/product_images/55575/55575_ISO_0_ES.jpg?imwidth=176,B
,,Margarina ligera Diasol tarrina 500 g,"1,45 €",https://www.dia.es/product_images/55574/55574_ISO_0_ES.jpg?imwidth=176,B
,,Margarina con sal Tulipan tarrina 400 g,"2,85 €",https://www.dia.es/product_images/275563/275563_ISO_0_ES.jpg?imwidth=176,C
,,Mantequilla con sal Dia Lactea tarrina 250 g,"2,45 €",https://www.dia.es/product_images/270690/270690_ISO_0_ES.jpg?imwidth=176,D
,,Margarina rica en omega 3 Flora tarrina 400 g,"2,95 €",https://www.dia.es/product_images/278898/278898_ISO_0_ES.jpg?imwidth=176,A
,,Margarina Natacha tarrina 450 g,"1,49 €",https://www.dia.es/product_images/189288/189288_ISO_0_ES.jpg?imwidth=176,D
,,Margarina con un toque de aceite de oliva Flora tarrina 225 g,"1,99 €",https://www.dia.es/product_images/278909/278909_ISO_0_ES.jpg?imwidth=176,B
,,Margarina Proactiv tarrina 225 g,"2,95 €",https://www.dia.es/product_images/65292/65292_ISO_0_ES.jpg?imwidth=176,E
,,Mantequilla ligera sin lactosa Central Lechera Asturiana tarrina 250 g,"3,65 €",https://www.dia.es/product_images/216865/216865_ISO_0_ES.jpg?imwidth=176,B
,,Mantequilla tradicional en rulo Central Lechera Asturiana 500 g,"6,15 €",https://www.dia.es/product_images/271001/271001_ISO_0_ES.jpg?imwidth=176,C
,,Mantequilla tradicional con sal Central Lechera Asturiana tarrina 250 g,"3,55 €",https://www.dia.es/product_images/180474/180474_ISO_0_ES.jpg?imwidth=176,C
,,Nata para cocinar culinaria Dia lactea brik 3 x 200 ml,"1,89 €",https://www.dia.es/product_images/145042/145042_ISO_0_ES.jpg?imwidth=176,E
,,Nata para cocinar 15% m.g Dia Lactea brik 500 ml,"1,45 €",https://www.dia.es/product_images/294393/294393_ISO_0_ES.jpg?imwidth=176,B
,,Nata para montar Dia lactea brik 3 x 200 ml,"2,19 €",https://www.dia.es/product_images/145041/145041_ISO_0_ES.jpg?imwidth=176,D
,,Nata en spray Dia Lactea bote 250 g,"1,69 €",https://www.dia.es/product_images/63568/63568_ISO_0_ES.jpg?imwidth=176,D
,,Nata montada azucarada Central Lechera Asturiana spray 250 g,"2,75 €",https://www.dia.es/product_images/5691/5691_ISO_0_ES.jpg?imwidth=176,B
,,Nata para cocinar Central Lechera Asturiana brik 500 ml,"2,75 €",https://www.dia.es/product_images/56937/56937_ISO_0_ES.jpg?imwidth=176,B
,,Nata para montar Central Lechera Asturiana brik 500 ml,"2,75 €",https://www.dia.es/product_images/53765/53765_ISO_0_ES.jpg?imwidth=176,D
,,Nata para montar Central Lechera Asturiana brik 1 l,"4,75 €",https://www.dia.es/product_images/145492/145492_ISO_0_ES.jpg?imwidth=176,A
,,Nata para cocinar Puleva brik 200 ml,"1,66 €",https://www.dia.es/product_images/72878/72878_ISO_0_ES.jpg?imwidth=176,C
,,Yogur natural Dia Lactea pack 8 x 125 g,"1,49 €",https://www.dia.es/product_images/272536/272536_ISO_0_ES.jpg?imwidth=176,B
,,Yogur natural azucarado Dia Lactea pack 8 x 125 g,"1,49 €",https://www.dia.es/product_images/272537/272537_ISO_0_ES.jpg?imwidth=176,D
,,Yogur natural con azucar de cana Dia Lactea pack 8 x 125 g,"1,49 €",https://www.dia.es/product_images/272538/272538_ISO_0_ES.jpg?imwidth=176,B
,,Yogur natural Danone pack 8 x 120 g,"1,99 €",https://www.dia.es/product_images/141743/141743_ISO_0_ES.jpg?imwidth=176,D
,,Yogur natural azucarado Danone pack 8 x 120 g,"1,99 €",https://www.dia.es/product_images/42471/42471_ISO_0_ES.jpg?imwidth=176,E
,,Yogur natural Danone pack 4 x 120 g,"1,00 €",https://www.dia.es/product_images/13963/13963_ISO_0_ES.jpg?imwidth=176,C
,,Natural azucarado sin lactosa Dia Lactea pack 4 x 125 g,"1,55 €",https://www.dia.es/product_images/219339/219339_ISO_0_ES.jpg?imwidth=176,C
,,Yogur natural liquido con azucar de cana Dia Lactea botella 1 Kg,"1,49 €",https://www.dia.es/product_images/254924/254924_ISO_0_ES.jpg?imwidth=176,E
,,Yogur natural azucarado Danone pack 4 x 120 g,"1,00 €",https://www.dia.es/product_images/13964/13964_ISO_0_ES.jpg?imwidth=176,B
,,Yogur natural Danone pack 2 x 130 g,"1,65 €",https://www.dia.es/product_images/187508/187508_ISO_0_ES.jpg?imwidth=176,D
,,Yogur natural de cabra Suerte Ampanera frasco 420 g,"3,15 €",https://www.dia.es/product_images/275737/275737_ISO_0_ES.jpg?imwidth=176,D
,,Yogur liquido natural Actimel pack 12 x 100 g,"5,99 €",https://www.dia.es/product_images/33057/33057_ISO_0_ES.jpg?imwidth=176,D
,,Yogur desnatado liquido natural Actimel pack 12 x 100 g,"5,99 €",https://www.dia.es/product_images/151109/151109_ISO_0_ES.jpg?imwidth=176,D
,,Bebida lactea de fresa Danacol pack 12 x 100 g,"7,29 €",https://www.dia.es/product_images/123683/123683_ISO_0_ES.jpg?imwidth=176,D
,,Bifidus natural Activia pack 8 x 120 g,"3,99 €",https://www.dia.es/product_images/117865/117865_ISO_0_ES.jpg?imwidth=176,C
,,Yogur liquido de fresa L-Casei pack 12 x 100 g,"2,59 €",https://www.dia.es/product_images/19326/19326_ISO_0_ES.jpg?imwidth=176,B
,,Yogur liquido de fresa y platano/coco y pina L-Casei pack 12 x 100 g,"2,59 €",https://www.dia.es/product_images/101846/101846_ISO_0_ES.jpg?imwidth=176,B
,,Yogur liquido de fresa Actimel pack 12 x 100 g,"5,99 €",https://www.dia.es/product_images/131735/131735_ISO_0_ES.jpg?imwidth=176,B
,,Bebida lactea natural Danacol pack 12 x 100 g,"7,29 €",https://www.dia.es/product_images/123474/123474_ISO_0_ES.jpg?imwidth=176,D
,,Yogur liquido natural L-Casei pack 12 x 100 g,"2,59 €",https://www.dia.es/product_images/19305/19305_ISO_0_ES.jpg?imwidth=176,A
,,"Cremoso desnatado con fresa, kiwi, pina y ciruela Bifidus pack 8 x 125 g","2,59 €",https://www.dia.es/product_images/209794/209794_ISO_0_ES.jpg?imwidth=176,D
,,Cremoso desnatado con nueces y cereales Bifidus pack 4 x 125 g,"1,29 €",https://www.dia.es/product_images/252335/252335_ISO_0_ES.jpg?imwidth=176,E
,,Cremoso lima y limon Bifidus pack 4 x 125 g,"1,29 €",https://www.dia.es/product_images/262826/262826_ISO_0_ES.jpg?imwidth=176,A
,,Cremoso con fresa y nueces Bifidus pack 4 x 125 g,"1,29 €",https://www.dia.es/product_images/262839/262839_ISO_0_ES.jpg?imwidth=176,E
,,Cremoso con mango Bifidus pack 4 x 125 g,"1,29 €",https://www.dia.es/product_images/186089/186089_ISO_0_ES.jpg?imwidth=176,C
,,Cremoso desnatado con fresa Bifidus pack 4 x 125 g,"1,29 €",https://www.dia.es/product_images/42065/42065_ISO_0_ES.jpg?imwidth=176,C
,,Cremoso desnatado con pina y coco Bifidus pack 4 x 125 g,"1,29 €",https://www.dia.es/product_images/262835/262835_ISO_0_ES.jpg?imwidth=176,B
,,Cremoso natural desnatado edulcorado Bifidus pack 4 x 125 g,"1,09 €",https://www.dia.es/product_images/262823/262823_ISO_0_ES.jpg?imwidth=176,E
,,Cremoso natural desnatado Bifidus pack 8 x 125 g,"1,99 €",https://www.dia.es/product_images/113374/113374_ISO_0_ES.jpg?imwidth=176,C
,,Cremoso sabor vainilla Bifidus pack 4 x 125 g,"1,29 €",https://www.dia.es/product_images/262824/262824_ISO_0_ES.jpg?imwidth=176,E
,,"Cremoso desnatado con semillas, cereales y avellanas Bifidus pack 4 x 125 g","1,29 €",https://www.dia.es/product_images/253796/253796_ISO_0_ES.jpg?imwidth=176,A
,,Bifidus natural desnatado Activia pack 8 x 120 g,"3,59 €",https://www.dia.es/product_images/300743/300743_ISO_0_ES.jpg?imwidth=176,D
